11:15:24.979 [main] INFO  filecommunication.FileReader -- :: File start buffering
11:56:25.583 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 581, Result: True
11:56:25.584 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateQuantityDiscount rule qualified on Order: 581, Result: 7%
11:56:25.584 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 581, Result: Visa --> 15%
11:56:25.584 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 581, Result: Store
11:56:25.588 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:56:25.588 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 582
11:56:25.588 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-03-17).get.toString
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-03-16
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-03-16).get.toString
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 582, Result: true
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -1from 2023-03-17, 2023-03-16
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-03-17).get.toString
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-03-16
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-03-16).get.toString
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -1from 2023-03-17, 2023-03-16
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateExpirationDiscount executed successfully on Order: 582, Result: True
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: corn meal
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 582, Result: False
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 03-16
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 582, Result: (False) waiting.... for event
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 582, Result: True
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateQuantityDiscount rule qualified on Order: 582, Result: 10%
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 582, Result: Cash --> 15%
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 582, Result: Store
11:56:25.589 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:56:25.589 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 583
11:56:25.593 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-06-15).get.toString
11:56:25.593 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-04-17
11:56:25.593 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-04-17).get.toString
11:56:25.593 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 583, Result: true
11:56:25.593 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -59from 2023-06-15, 2023-04-17
11:56:25.593 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: jerusalem artichoke
11:56:25.593 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 583, Result: False
11:56:25.593 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 04-17
11:56:25.593 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 583, Result: (False) waiting.... for event
11:56:25.593 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 583, Result: True
11:56:25.593 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 583, Result: Visa --> 15%
11:56:25.593 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 583, Result: Store
11:56:25.594 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:56:25.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 584
11:56:25.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-07-31).get.toString
11:56:25.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-05-12
11:56:25.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-12).get.toString
11:56:25.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 584, Result: true
11:56:25.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -80from 2023-07-31, 2023-05-12
11:56:25.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: ocean spray
11:56:25.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 584, Result: False
11:56:25.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 05-12
11:56:25.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 584, Result: (False) waiting.... for event
11:56:25.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 584, Result: True
11:56:25.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateQuantityDiscount rule qualified on Order: 584, Result: 7%
11:56:25.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 584, Result: Visa --> 15%
11:56:25.594 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 584, Result: Store
11:56:25.595 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:56:25.595 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 585
11:56:25.595 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-06-04).get.toString
11:56:25.595 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-04-06
11:56:25.595 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-04-06).get.toString
11:56:25.596 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 585, Result: true
11:56:25.596 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -59from 2023-06-04, 2023-04-06
11:56:25.598 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: silicone parch. 16.3x24.3
11:56:25.599 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 585, Result: False
11:56:25.599 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 04-06
11:56:25.599 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 585, Result: (False) waiting.... for event
11:56:25.599 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 585, Result: True
11:56:25.599 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 585, Result: Visa --> 15%
11:56:25.599 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 585, Result: Store
11:56:25.599 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:56:25.599 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 586
11:56:25.599 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-14).get.toString
11:56:25.599 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-05-06
11:56:25.599 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-06).get.toString
11:56:25.599 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 586, Result: true
11:56:25.599 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -8from 2023-05-14, 2023-05-06
11:56:25.603 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-14).get.toString
11:56:25.603 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-05-06
11:56:25.603 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-06).get.toString
11:56:25.603 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -8from 2023-05-14, 2023-05-06
11:56:25.603 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateExpirationDiscount executed successfully on Order: 586, Result: True
11:56:25.603 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: sachet
11:56:25.603 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 586, Result: False
11:56:25.603 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 05-06
11:56:25.603 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 586, Result: (False) waiting.... for event
11:56:25.603 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 586, Result: True
11:56:25.603 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 586, Result: Cash --> 15%
11:56:25.603 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 586, Result: Store
11:56:25.604 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:56:25.605 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 587
11:56:25.606 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-03-30).get.toString
11:56:25.606 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-03-19
11:56:25.606 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-03-19).get.toString
11:56:25.606 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 587, Result: true
11:56:25.606 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -11from 2023-03-30, 2023-03-19
11:56:25.606 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-03-30).get.toString
11:56:25.606 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-03-19
11:56:25.606 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-03-19).get.toString
11:56:25.606 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -11from 2023-03-30, 2023-03-19
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateExpirationDiscount executed successfully on Order: 587, Result: True
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: spaghetti squash
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 587, Result: False
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 03-19
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 587, Result: (False) waiting.... for event
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 587, Result: True
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateQuantityDiscount rule qualified on Order: 587, Result: 5%
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 587, Result: Cash --> 15%
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 587, Result: Store
11:56:25.607 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 588
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-06-02).get.toString
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-04-11
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-04-11).get.toString
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 588, Result: true
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -52from 2023-06-02, 2023-04-11
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: coffee beans
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 588, Result: False
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 04-11
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 588, Result: (False) waiting.... for event
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 588, Result: True
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateQuantityDiscount rule qualified on Order: 588, Result: 7%
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 588, Result: Visa --> 15%
11:56:25.607 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 588, Result: Store
11:56:25.608 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:56:25.608 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 589
11:56:25.608 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-29).get.toString
11:56:25.608 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-04-26
11:56:25.608 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-04-26).get.toString
11:56:25.608 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 589, Result: true
11:56:25.608 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -33from 2023-05-29, 2023-04-26
11:56:25.608 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: bread
11:56:25.608 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 589, Result: False
11:56:25.608 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 04-26
11:56:25.608 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 589, Result: (False) waiting.... for event
11:56:25.615 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 589, Result: True
11:56:25.616 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateQuantityDiscount rule qualified on Order: 589, Result: 7%
11:56:25.616 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 589, Result: Visa --> 15%
11:56:25.616 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 589, Result: App
11:56:25.616 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:56:25.616 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 590
11:56:25.625 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-02).get.toString
11:56:25.625 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-04-20
11:56:25.627 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-04-20).get.toString
11:56:25.627 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 590, Result: true
11:56:25.627 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -12from 2023-05-02, 2023-04-20
11:56:25.627 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-05-02).get.toString
11:56:25.628 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-04-20
11:56:25.628 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-04-20).get.toString
11:56:25.628 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -12from 2023-05-02, 2023-04-20
11:56:25.628 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateExpirationDiscount executed successfully on Order: 590, Result: True
11:56:25.628 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: egg patty fried
11:56:25.628 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 590, Result: False
11:56:25.628 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 04-20
11:56:25.628 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 590, Result: (False) waiting.... for event
11:56:25.628 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 590, Result: True
11:56:25.628 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateQuantityDiscount rule qualified on Order: 590, Result: 5%
11:56:25.628 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 590, Result: Cash --> 15%
11:56:25.629 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 590, Result: Store
11:56:25.629 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:56:25.629 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 591
11:56:25.629 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-07-08).get.toString
11:56:25.629 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-04-09
11:56:25.629 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-04-09).get.toString
11:56:25.629 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 591, Result: true
11:56:25.637 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -90from 2023-07-08, 2023-04-09
11:56:25.637 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: grenadillo
11:56:25.638 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 591, Result: False
11:56:25.638 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 04-09
11:56:25.638 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 591, Result: (False) waiting.... for event
11:56:25.638 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 591, Result: True
11:56:25.638 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateQuantityDiscount rule qualified on Order: 591, Result: 5%
11:56:25.639 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 591, Result: Visa --> 15%
11:56:25.639 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 591, Result: App
11:56:25.639 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:56:25.639 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 592
11:56:25.639 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-06-04).get.toString
11:56:25.639 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-03-30
11:56:25.639 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-03-30).get.toString
11:56:25.639 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 592, Result: true
11:56:25.639 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -66from 2023-06-04, 2023-03-30
11:56:25.639 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: island oasis
11:56:25.639 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyCategoryDiscount check failed on Order: 592, Result: False
11:56:25.639 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: extractMMDD executed successfully, Operation Name: extractMMDD, Description: extract the month and day from timestamp or date, Return Operation: MMDD: 03-30
11:56:25.639 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifySpecialDiscount check failed on Order: 592, Result: (False) waiting.... for event
11:56:25.639 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyQuantityDiscount executed successfully on Order: 592, Result: True
11:56:25.639 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateQuantityDiscount rule qualified on Order: 592, Result: 7%
11:56:25.639 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyPaymentMethodDiscount rule qualified on Order: 592, Result: Cash --> 15%
11:56:25.639 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyAppUserDiscount rule qualified on Order: 592, Result: Store
11:56:25.640 [main] INFO  businesslogic.OrderProcessor$ -- :: add discount to order object and convert to processedObject
11:56:25.640 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateOrderDiscount calculate final discount for Order: 593
11:56:25.640 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-04-22).get.toString
11:56:25.640 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-04-12
11:56:25.640 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-04-12).get.toString
11:56:25.640 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: qualifyExpirationDiscount executed successfully on Order: 593, Result: true
11:56:25.640 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -10from 2023-04-22, 2023-04-12
11:56:25.645 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-04-22).get.toString
11:56:25.645 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractDate executed successfully, Result: 2023-04-12
11:56:25.645 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: tolocalDate executed successfully, Result: Some(2023-04-12).get.toString
11:56:25.645 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: subtractDate executed successfully, Result: -10from 2023-04-22, 2023-04-12
11:56:25.645 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: calculateExpirationDiscount executed successfully on Order: 593, Result: True
11:56:25.645 [main] INFO  businesslogic.RefactorRuleEngine$ -- :: Operation: extractProductCategory executed successfully, Result: marsala
